LIGATURE ENDOPATH ENDOLOOP COATED 0 VICRYL 18IN EJ10G,136
SUTURE CHROMIC GUT 0 27IN UR-4  U256H,12
INJ TENDON/LIGAMENT/CYST,136
LENS IOL SN60WF 11.0D ACRYSOF IQ SN60WF.110,632
CONNECTOR LL TO LL RED/ORANGE STERILE 13901,6
STEM ECHO POR FMRL NC 15 X 155 192015,"5,648"
BALLOON OTW P 4.0X 40X 15OCM X.014 NANOCROSS AB14W040040150,840
BALLOON EUPHORA RX 2.5X15MM  EUP2515X,435
GUIDEWIRE STD J-TIP 1.5MM 180CM GR3525,139
CATHETER 5F INF JL 3.5 100CM  534-518T,57
TC99M CARDIOLITE 1 EACH PACKAGE ,260
COLLAR CERVICAL MIAMI J 200S SHORT W/XTRA PADS 1 IN 55000905,266
PLATE TUBULAR TITANIUM ONE THIRD 51 MM 4 HOLE 621124,175
STENT PROMUS PREMIER MR 3.50 M M X 38 M H7493952838350,"2,820"
HEAD DELTA CER 12/14 36MM +12 1365-36-340,"3,681"
DEVICE THYROPLASTY MONTGOMERY FEMALE SIZE 10 MTF-10,828
CLIP AESCULAP SM RED MULTI  R1120-1,71
COMPONENT SIGMA CR NONPOROUS FEMUR 1960-00-400,"8,434"
DILATOR SURGICAL 7FR DILATOR VESSEL 405508,27
PACK MINOR SBACNMPVRC,277
CATHETER LONG PIGTAIL,171
KNIFE CRESENT EYE W/O HANDLE  8065990002,107
BASEPLATE TIBIAL LT SZ 4 JOURN EY 74022224,"1,422"
TRAY REGIONAL BLOCK SINGLE SHOT 570233,41
BALLOON RX COR 3.25 X 12 NC EU PHORA NCEUP32512X,435
PLATE DVR  ANATOMIC SHORT LEFT WITH F.A.S.T. GUIDES DVRASL,"1,564"
SCREW SYNT CORT S-TAP STRDRV T8 2.7 X 16MM 202.876,130
PREDNISOLONE ACETATE 1 % SUSPENSION 1 ML BOTTLE ,132
CLOBETASOL 0.05 % OINTMENT 60 G TUBE ,"1,793"
STENT REBEL MR 2.75X28MM  H7493927428270,"1,156"
NEEDLE SPINAL 22G 3 1 2IN  QU,15
STAPLER ILS 29MM INTRALUMINAL  ECS29A,775
LEVONORGESTREL 19.5 MG IUD ,"1,559"
SCREW SYNT CORT S-TAP STRDRV T6 2 X 20MM 201.370.97,126
GUIDE NEEDLE SITE RITE 18GA KIT 9001C0212,76
IMPLANT FINGER JOINT MCP 30P PROXIMAL WW MCP-100-30P-WW,"4,242"
SUTURE PROLENE 4-0 DYD 36IN SH 8521H,31
BUR DIAMOND ANTERIOR SKULL BASE 40 DEGREE 1883277HSE,798
CATHETER MICRO MARKSMAN 150 CM  FA-55150-1030,"2,350"
PLATE TIBIAL PRIMARY W LCK BAR67MM 141212,"1,862"
CHOLECALCIFEROL 400 UNT/DROP LIQUID ,33
CABLE COBALT CHROME 2.0 X 750MM BIOMET 120002 120002,828
GRAFT GORE PROPATEN 8MMX40CM  IRTH084040A,"3,530"
ROD MEDT 4.75 X 110MM CCM PLUS STRT PERC 1476006110,"1,140"
REMV EXT CANAL FOREIGN BODY,178
SCREW SYNT LCK TI FOR IM NAILS 5 X 30MM 458.930,583
NAIL GAMMA LONG KIT LEFT 10X360X125 3525-0360S,"3,936"
"N BLOCK INJ,  PLANTAR DIGIT",135
DILATOR CANAL MX12  MX12,14
COIL NESTER .035 14CM/10MM MWC E-35-14-10-NESTER G26991,331
EMBOLIZATION PROTECT SYST,"9,400"
TOLTERODINE ER 2 MG CAPSULE EXTENDED RELEASE 24 HOUR ,14
KIT LEG BAG LF LARGE EXTENSIONTUBING W/STRAP 9349,36
BALLOON OTW P 5.0X 150X 135C M X.035 EVERCROSS AB35W05150135,374
CATHETER URETH 20FR 35CML 5ML FOLEY COUNCILL RADIOPAQUE,47
"CATHETER, OCCLUSION","1,035"
STEM STRAIGHT TAPERED ARCOS MOD REVISION 14X150MM 11-300814,"7,732"
PLATE SYNT TI MATRIX MIDFACE P REFORMED ORBITAL LG RT 04.503.812,"4,503"
SCREW WRI LCK 2.7X24MM ORTHOLO C 58802724,588
SPACER DPO TAPERED ARTICUL/EZE 3 1363-08-000,410
PLATE SYNT 2.4/2.4MM VA-LCP FIRST MTP FUSION SM 0 DEG LT 02.211.231,"2,005"
ASSAY OF PHENYTOIN TOTAL,151
GUIDEWIRE SAFESEPT 135CM .014IN TRANSEPTAL SS-135,567
PACKING NASAL TAMPON RAPID RHINO 5.5CM RR550,124
GENERATOR MODEL 1000 SENTIVA 1000,"71,189"
SHELL ACET 56M HIP 4H FIN PPS G7 E 110017105,"1,424"
SPACER SPINAL SOVEREIGN HYPERL ORDOTIC S 32X23X20X24 DEG 9010002007,"12,200"
ROD SPINAL 5.5 X 45MM LORDOTIC TI RELINE-O 14355045,630
WIRE KIRSCHNER 9 .035 TROC T IPS ON BOTH ENDS STYLE 1 00018604600,35
PARTIAL BONE SCAN,764
MOLD SHOULDER 12MM STD SPACER 54 X 21 X 64 431412,"7,206"
CATHETER CSL 5F 65CM SUPREME  401864,968
STENT SET UNIVERSA FIRM URETERAL 6FR X 24CM G49905,254
SUBSTITUTE BONE GRAFT PROGENIX DBM PUTTY 1CC 005001,564
INSTRUMENT BIOPSY 20G X 10CM SOFT TISSUE VP20100-CO,123
"COMPLEMENT; ANTIGEN, EACH COMPONENT",78
SET EXT FEEDING GASTRO MIC KEY,35
OVA AND PARASITES SMEARS - REF,31
DELIVER PLACENTA,"3,601"
SCREW KLS TI DRILL-FREE 2 X 7MM 25-879-07-91,176
"DIGITAL MAMM, DIAG, UNILAT, TC W/CAD PERF",322
INSERT TIBIAL SIGMA SZ 2.5 10M M CURVED PLUS 97-0441,"1,400"
TROCAR XCEL BLADELESS HANDLED 12X100MM B12LTH,120
GRIP V-GRIP DETACHMENT CONTROLLER VG501,"1,480"
HYDROCORTISONE SODIUM SUCCINATE 100 MG RECON SOLN ,7
CANNULA VENOUS 36/46FR X 40CM TRIPLE STAGE TRF3646O2A,182
OR PACKAGE - FLAT FEE,"1,600"
"NEEDLE GUIDE 21GA W/96"" PROBE COVER",81
"US, PREG. UTERUS, FETAL/MAT. EVAL., 1ST TRIM. (14 WKS 0 DYS), TRANSABD; SINGLE/FIRST GEST., TECH",346
"CLOSED RX PROX HUMERUS FX,MANIP","1,163"
SCREW SYNT LCK S-TAP STRDRV 3.5 X 50MM 212.121,403
SCREW SYNT CORT LOW PROF T15 STRDRV 3.5 X 70MM 02.206.270,103
TUBE NASAL FEEDING 10FR JEJUNA L G22301,343
ELECTRODE LIETZ SMALL E1559 TUNGSTEN LOOP DISP VALLEYLAB E1559,54
COIL RUBY STANDARD 4MM X 30CM,"3,053"
PACK ESSENTIA GYN MINOR-STD SMACNGPEHC,149
PIN SYNT STEINMANN W/ CENTRALTHREAD 4.5 X 225MM 293.78,362
PACEMAKER PERCEPTA CRPT MRI US  W1TR01,"18,976"
SCREW SYNT TI MATRIXMIDFACE EMERGENCY 4MM 04.503.234.01,323
SCREW ACUM NON-LCK HEXALOBE 3 X 20MM 30-0307,221
CEFAZOLIN 100 G RECON SOLN ,30
STENT PV .035 10X60 120CM PROT EGE SERB65-10-60-120,"3,878"
TUBE TRACH 8.0 XLT CUFFED DIST  80XLTCD,227
SOLUTION OPTH SILICONE OIL 10ML STERILE ES5000S,998
NAIL SYNT TI RETRO/ANTEGRADE FEMORAL 10 X 380MM STRL 04.013.456S,"3,948"
FUROSEMIDE 10 MG/ML SOLUTION 10 ML VIAL ,6
CUTTER ENDOPATH LINEAR PROXIMA TE STANDARD BLUE 55MM TLC55,601
CATHETER GUIDING CXI 2.6FR .018 150CM ANGLED SS G50003,555
GAIT TRAINING THERAPY,84
GUIDEWIRE AMPLATZ S .035X260 STR G27035,121
DEVICE CLIP IPRISM IPC05,163
TEMPLATE DRILLING STRAIGHT ELITE BME EL-DTS,260
RIFAXIMIN 200 MG TABLET ,28
DEVICE RETRIEVAL ROTH NET 2.5MM X 230 CM 00711052,312
SCREW KLS LEVEL ONE 1.5 X 7MM CMF DRILL FREE MAXDRIVE 25-878-07-91,131
SLEEVE SCD EXPRESS LARGE THIGH  9780,178
STENT BILIARY ZIMMON DOUBLE PIGTAIL 7FR X 7CM G22167,176
CIRCUIT ANESTHESIA ADULT SINGL E HME DUAL BV FILTER DYNJAA10229,24
SCREW SYNT CORT S-TAP 2 X 14MM  201.814,113
BAG URINE BELLY B1000,67
BLADE ELECTRODE INSULATED EDGE COATED 4IN E14554,23
CEFTRIAXONE ,5
GUIDEWIRE AMPLATZ ULTRA STIFF 145CM X 5CM X .035 G53566,107
BALLOON OTW P 4.0X 100X 135C M X.035 MUSTANG H74939171041010,750
CANNULA VESSEL BLUNT TIP 3MM  30003,19
"BUPIVACAINE 0.5% -EPINEPHRINE 1:200,000 0.5% -1:200000 SOLUTION 50 ML VIAL ",32
STEM ECHO POR FEMORAL NC 12 X 140 192012,"5,648"
IMPLANT HAMMER TOE 3.4X3X12MM  204-30-012,"2,574"
GUIDEWIRE .035 X 260J H965970004051,46
PLATE SYNT 3.5MM LCP T-3H HD 4H SHAFT 63MM-OBLIQUE RT 241.041,905
PLATE SYNT 2.7/3.5MM VA-LCP ANTERO-LAT DIST TIB 4H 82MM RT 02.118.202,"3,193"
PLATE SYNT 135 DEG DHS STANDARD BARREL 4H 78MM 281.140,"1,187"
VASOPRESSIN IN 0.9% SODIUM CHLORIDE SOLUTION 100 ML BAG ,505
WARMER SCOPE LAPAROSCOPE DISPOSABLE DLW510,25
SLEEVE 1.8 MM ACCESSORY PACK 2 PER PACK BL3118,46
SUTURE SILK #1 30IN SH  K835H,75
SPACER SPINAL SOVEREIGN SMALL IMPLANT S 32X23 X14MM X 8 DEG 7967814,"12,591"
FORCEPS BIOPSY RADIAL JAW JUMBO WITH NEEDLE M00513371,468
BLADE KNIFE PARALLEL GRAFT 9MM STRL AR-2285-09,177
SCREW ART HEADLESS MINI COMPRESSION 3.5X 16MM AR-8730-16H,738
COMPONENT VANGUARD CR ILOK FEM RT 62.5 183006,"5,623"
C DIFF AMPLIFIED PROBE,240
AUGMENT FEMORAL PFC SIGMA POSTSZ3 4MM 96-0866,"3,418"
STEM GLOBAL UNITE POROCOAT STANDARD SZ 10 X 113MM 1100-10-100,"5,781"
SUBSTITUTE BONE GRAFT PROGENIX PLUS 2.5CC 006002,833
SCREW SYNT CANC FT 4 X 30MM 206.030,127
SCREW SYNT CORT S-TAP 4.5 X 80MM 214.880,130
CATHETER .035 135CM TRAILBLAZE R SC-035-135,405
SUTURE VICRYL 2-0 54IN REEL  J286G,31
PLATE SYNT TI MATRIX MALLEABLEMINI TENSION BAND 1MM 2+2H GR 04.503.701,910
STENT ONYX RX 2.0 X 30  RONYX20030UX,"1,800"
RETRACTOR IRIS FLEXIBLE GRIESHABER 611.74,308
SYSTEM ON-Q PAIN PUMP DUAL 400ML KITW/SILVER 4ML/HR 10IN NDL PM048-A,"1,063"
DRAIN SURGICAL 19FR RND HBLS W/ 1/4IN TROCAR FULLFLUTE LF V072231,48
NEEDLE SPINAL 22G 3 1 2IN  QU INCKE 333320,15
BRACE WRIST WRISTPRO RIGHT 10IN M 10463,36
PHENOBARBITAL SODIUM 65 MG/ML SOLUTION 1 ML VIAL ,33
PACK GENERAL MINOR  SMA5BMISMH,171
SCREW SYNT VA LCK STRDRV S-TAP 5 X 70MM 02.231.270,559
LENS IOL MTA4U0 18.0D ANT CHMB R MTA4U0.180,540
SET IRRIGATION CYSTOSCOPY 06544-01,30
BALLOON OTW P 9.0X 60X 75CM X.035 MUSTANG H74939171090670,750
LENS BANDAGE ACUVUE OASYS 14.0 SINGLE 8.8 PLANO 0.0D,14
CATHETER DXTERITY 6F JL6.0  DXT6JL60,33
SUTURE ETHIBOND 3 0 DYD 30IN V 4 X926H,19
BALSAM PERU-CASTOR OIL OINTMENT 60 G TUBE ,139
PACK ESSENTIA ANTERIOR TOTAL H IP-SURGI SOP5BHSEHA,340
BANDAGE ELASTIC ACE 6  08149056,16
"ORTHOTICS MANAGEMENT AND TRAINING, INITIAL, EACH 15 MINS",93
PLUG VASCULAR II 14MM  9-AVP2-014,"1,872"
COMPONENT FEM DPO PFC SIGMA KNEE NONPOR CRUC-RTAN RT SZ5 96-0015,"3,501"
FLUTICASONE-VILANTEROL 200-25 MCG/INH AEROSOL POWDER BREATH ACTIVATED 60 EACH DISP PACK ,21
BALLOON COR 2.5 X 30MM EMERGE MR H7493918930250,472
CATHETER DXTERITY 6F LCB  DXT6LCB,33
STENT BILIARY COTTON LEUNG 7FR X 9CM G21685,161
PALONOSETRON HCL 0.25 MG/5ML SOLUTION ,19
BALLOON RX COR 2.0 X 10MM FLEX OME CUTTING H749CBM3200100,"1,600"
IMMUNIZATION ADMINISTRATION; EACH ADD'L VACCINE (SINGLE OR COMBO VACCINE/T*,40
CATHETER CONE TIP 6 FRX70CM  G14665,39
BLADE SAW SAGITTAL LONG MEDIUM 21MMX4.7CM 2108109000,167
MESH HERNIA PHASIX ST 15CM X 20CM (6IN X 8IN) (1/CA) 1201520,"11,903"
BIT DRILL ART CALIBRATED 3.0MM  AR-8970-30,585
SCREW SYNT SCHANZ 5 X 100MM BL UNTED TROCAR POINT STRL 294.52,278
TUBE FEEDING 5FR X20IN 461412,22
"PROTEIN, TOTAL; URINE",46
SHUNT PRUITT F3 CAROTID W/T-PORT 9FR X 31 2012-10,"1,348"
DRILL ART MICRO COMPRESSION FT PROFILE AR-8737-46,450
SCREW TIMBERLINE MPF SELF TAPPING 5.5 X 35MM 8607-5535,927
DOXORUBICIN 2 MG/ML SOLUTION 25 ML VIAL ,21
CATHETER BILIARY PROBE 5FR A4752,182
SUTURE VICRYL 0 12 18IN  J912G,28
SCREW SYNT CORT TI S-TAP 3.5X 14MM 404.814,87
SUTURE 0 SILK SA76GSUTURE SILK 0 DYD 13-24IN SA76G,8
COIL 400 RUBY COMPLEX SOFT 4MM X 15CM RBY4C0415,"3,267"
SCREW SYNT LCK TI S-TAP STRDRV 3.5  X 36MM 412.115,377
HOLDER PLATE BB TAK 3.0 THREADED DISP AR-13226T,313
TUBE TRACH UNCUFFED X-LONG 6.0,198
BASKET 4-WIRE 2.8FR X 115CMG32788 G32788,514
FAMOTIDINE 20 MG/2ML SOLUTION 4 ML VIAL ,14
CATHETER GUIDING 6FR CLS 3.5 MACH 1 GUIDE H749343565740,168
SCREW SYNT CANN SHORT THREAD 4 X 44MM 207.644,600
DX OCCULT BLOOD IMMUNOASSAY,113
STERILE WATER SOLUTION 10 ML VIAL ,20
GRAFT PRO-DENSE INJECTABLE 10CC 87SR0410,"8,673"
COIL 400 RUBY COMPLEX STANDARD 4MM X 15CM RBY2C0415,"1,998"
REMOVE PHARYNX FOREIGN BODY,176
SNARE EN STANDARD 6-10MM  EN2006010,875
BANDAGE SUPPORT ELASTIC LTX FR EE DELUXE REINFORCED 6INX5.5YD 38610000,47
SCREW SYNT LCK TI S-TAP FT STRDRV T25 6 X 60MM 04.005.650,588
ANCHOR SONIC 2.5 X 10MM FORCE FIBER 2-0 C7 1910-1273S,"1,272"
SUTURE ETHILON 4-0 DYD 18IN P-3 699G,15
VALVE DEFENDO AIR WATER/ SUCTION AND BIOPSY KIT 100305,35
APPL ON-BODY INJECTOR FOR TIMED SUBQ INJECTION ,16
SUTURE ETHIBOND 0 DYD 8-18IN CT-1 CX21D,103
SCREW SYNT CANN LONG THREAD 4 X 50MM 207.750,600
FORCEPS HOT BIOPSY 2.4MM  G31583,58
WIRE COMPRESSION 1.6MM 15MM TH READ 03.211.415,152
HEAD HUM 22MM 56MM SHLDR ANATOMIC RESTOR VARIABLE ADJUSTMENT AR-9156-22P,"3,496"
OCCLUDER AMPLATZER PFO 25M  9-PFO-025,"23,488"
CEMENT DISPENSER JETVAC  890106,178
SPHERE PASSIVE NDI NAVIGATION(1 PER TY) 8801071,15
CATHETER URETH 14FR MALE INTER MITTENT MAGIC 3 SIL 16IN 53314,58
BIT DRILL SYNT 3.2MM PERCUTANE OUS QC 300MM CALIBRATED 324.212,571
CUP ACET RING LOC 28X52MM 11-165228,"1,611"
SUTURE SILK 2-0 BRAIDED 30IN S H K833H,31
BIT DRILL ARTH 2.5MM AR-8943-30,277
RETRACTOR SURGICAL LONE STAR 3304G,207
SCREW SYNT CORT S-TAP 2 X 16MM  201.816,113
DRESSING TEGADERM FOAM 7.5 X 8.75IN 90616,25
PERMETHRIN 1 % LIQUID ,38
PLATE BIO LOCKING 1.5MM SMALL T 131220157,"1,069"
COLONOSCOPY FLEXIBLE WITH BAND LIGATION(S),"2,010"
NITROGLYCERIN 2 % OINTMENT ,14
BEARING TIBIAL PS 12 MM X79/83 MM VANGUARD BIOMET 183662,"2,123"
HEAD FEMORAL 28MM 0 TAPER 12/14 BIOLOX DELTA CERAMIC 00877502802,"1,400"
SUTURE VICRYL 2-0 27IN CP-2 J869H,8
TRAY ARGYLE GASTRIC LAVAGE 34FR 8888750018,19
"HELMINTH, NOS - REF",105
SYSTEM THROMBECTOMY ANGIOJET ZELANTE DVT CATHETER 114610-001,"6,674"
SCREW SYNT CORT S-TAP FT 3.5 X 55MM 204.855,80
FACILITY EMERGENCY LEVEL III VISIT,510
BENZOCAINE (DENTAL) 20 % GEL 15 G TUBE ,17
WIRE K-WIRE 0.062 X 4IN DOUBLE POINT 172-24-62 KM172-24-62,17
SHUNT VESSEL 2.00MM TIP  SHT-1220S,260
CATHETER EMBOLIZATION GLIDE SIM2-TIP 4FR .038INX100CM CG402,212
CUTTER FULL RADIUS 3.5MM 375-637-000,322
"PROTOZOA ANTIBODY, NOS - REF",67
"MRA, NECK WITH CONTRAST","2,253"
PROBE LITHOTRIPSY 11.3 FR SINGLE USE SHOCKPULSE SPL-PDBX376,"1,262"
STEM FEMORAL CORAIL2 NON COLLARED HO SIZE 14 L20314,"7,081"
CATHETER GUIDING 6FR MP2 MACH 1 GUIDE H74934356390,158
INTRODUCER VASCULAR 7 FR 55CM ADULT FLEXOR G49043,244
CUP PINN BANTAM W GRIPTION 46MM 1217-30-046,"6,123"
INSERT TIBIAL FIXED BEARING CV D PLUS SIGMA 97-0452,"1,000"
STENT ONYX RX 5.0 X 22  RONYX50022UX,"2,350"
STAPLER ECHLON 60MM ARTICULATING LINEAR CUTTER EC60A,787
FIBER LASER 200 YAG FLEXIVA  M0068403910,344
CEFAZOLIN 1000 MG/10 ML SOLUTION ,23
WESTERN BLOT TEST - REF,188
GUIDE PIN 2.0MM DIA 229MM LENGTH 00018700459,41
BUTAMBEN-TETRACAINE-BENZOCAINE 2-2-14 % AEROSOL 5 G BOTTLE ,231
COIL RUBY STANDARD 12MMX60CM  RBY2C1260,"3,972"
COIL EMBOLIZATION TARGET 360 SOFT 3MM X 8CM 547308,"4,689"
ADAPTER ENDO FEMORAL HEAD 14.0MM LENGTH 12/14 TAPER 00781809902,585
SYSTEM ATHERECTOMY ROTALINK PL US 1.5 MM H749236310030,"2,809"
SCREW SYNT 4MM MATRIXNEURO S-DRILL TI (PK/1) 04.503.104.01,315
DILTIAZEM CR 120 MG CAPSULE EXTENDED RELEASE 12 HOUR ,12
TRAY TIBIAL BIO 79MM VANGUARD 360 185205,"5,702"
SUTURE CHROMIC GUT 4-0 27IN SH-1 G181H,32
BALLOON OTW P 4.0X 20MMX 150 CM X .014 SCEPTER C OCCL BC0420C,"2,632"
GUIDEWIRE GLIDEWIRE .035X180 CM STIFF ANGLE TIP GS3508,224
TOOL DISSECTING MIDAS REX 14-AM G12-476 14CY76L,404
DARBEPOETIN ALFA 200 MCG/ML SOLUTION ,24
KIT MICROINTRODUCER 5.0 FR 7CM UNIVERSAL W/NITONAL WIRE,225
LUBRICANT INSTRUMENT VIPERSLIDE 20ML VIAL VPR-SLD2,260
STEM HUMERAL 7MM X 140MM UNIVERS II APEX AR-9100-07S,"9,811"
SCREW VA LOCKING 2.7 X 16MM TI  04.211.016,414
LENS IOL SN60WF 8.0D ACRYSOF IQ SN60WF.080,632
CANDESARTAN 16 MG TABLET ,11
CYP2C9 GENE COM VARIANTS - REF,"1,530"
SCREW ART BIOCOMPOSITE TENODES IS 4 X 10MM AR-1540BC,788
BEARING VANVANGUARD CR LIP TIBIAL 14X 71/75MM 183544,"2,023"
HEPARIN (PORCINE) 500 UNITS/L IN PERITONEAL DIALYSIS LOW CALCIUM-DEXTROSE 1.5 % SOLUTION ,15
COMPONENT FEM BIO OPEN INTL LT60MM VANGUARD PS 183124,"6,067"
BLADE PRECISION FALCON 90MM 6625127090,618
XRAY HUMERUS MINIMUM 2 VWS,245
THROMBIN 5000 UNITS RECON SOLN 1 EACH VIAL ,311
DEVICE FIXATION TIGHT ROPE ABS BUTTON ROUND 14MM CONCAVE AR-1588TB-4,560
SCREW BIO PEG NON-LOCKING 2.5X 22MM SP22000,268
PACKING PACKING 2000 W/STRING 8CM 470404,64
GUIDE RCB 6FR LAUNCHER LA6RCB,175
TIP SUCTION FRAZIER W/ VENT 12FR STERILE K73,9
SCREW SYNT CORT S-TAP 4.5 X 22MM 214.822,81
CATHETER SL POWERPICC 4FR,819
XRAY LUMBOSACRAL MIN 6 VWS INCL BEND,423
PLATE SYNT TI MATRIX MINI TENS ION BAND 1MM 2+2H 04.503.702,"1,025"
DEVICE FUSION WIRE GUIDE LOCK  G31522,34
WIRE 0.6MM CERCLAGE 175MM PRE-CUT 291.240.98,42
EPHEDRINE 50 MG/ML SOLUTION ,16
CATHETER BALLOON MOLDING AND OCCLUSION 4X90CM MOB37,"1,035"
IMMUNOHISTO ANTIBODY SLIDE EA ADDL,204
MORPHINE 4 MG/ML SOLUTION ,23
KIT EXT. OLYMPUS C02 ENDOGATOR  100651,74
SUTURE STRATAFIX 3-0 60CM SPIR AL PGA-PCL PS-2 SXMD1B104,75
BUTTON GASTROSTOMY MINI ONE,306
SUTURE VICRYL #1 DYD 27IN CTX J365H,8
TRAY FOLEY 16FR-5ML SILICONE URIMETER A303416A,107
BAG BREATHING 2 LITER LATEX FREE DYNJAA02,6
DEVICE RADIAL COMPRESSION BAND TR REGULAR 24CM W/INFLATOR TRB24-REG,116
CLINDAMYCIN IN NS 900 MG/50 ML 900-0.9 MG/50ML-% SOLUTION ,31
SCREW SYNT VA LOCKING 2.7X24MM 04.211.024,382
MESH HERNIA VICRYL KNITTED 12 X 2IN VKML,"1,689"
NEEDLE ELECTRO 2.84 IN STD CAUTERY E1552,6
LACTATED RINGERS SOLUTION ,6
MICONAZOLE 2 % OINTMENT 56 G TUBE ,31
TRAY ADD-A-FOLEY URIMETER,44
LEAD PACING ENDOCARDIAL BR ADY FINELINE II 45CM 4469,"1,002"
BALLOON RX COR 4.0 X 20 NC EUPHORA NCEUP4020X,435
COMPONENT PATELLA ZIM NEXGEN KNEEALL POLYETHYL INSET 38MM 00597206538,"1,350"
CATHETER URETH 18FR 30ML FOLEY IC LATEX 0166SI18,28
HYDROCORTISONE 2.5 % OINTMENT 20 G TUBE ,19
"INJ, CARFILZOMIB, 1 MG, SDV ",38
"CCP, ANTIBODY - REF",217
STERILE WATER (PRESERVATIVE FREE) SOLUTION 5 ML VIAL ,7
MESH HERNIA PROCEED 4 X 6IN  PCDN1,881
CEFOTAXIME 1 G RECON SOLN 1 EACH VIAL ,21
STENT PROMUS PREMIER MR 4.00 M M X 16 M H7493952816400,"2,820"
LEAD INGEVITY MRI ACTIVE FIXAT ION 7741 7741,"1,125"
SUTURE MONOCRYL 2-0 DYD 36IN C T Y357H,31
FLUCONAZOLE IN 0.9% NS 200-0.9 MG/100ML-% SOLUTION 100 ML FLEX CONT ,31
SHEATH GUIDING DEST 8FRX90CM T TOUGHY-BORST STRAIGHT (1/BX) 54-89006,299
TERBUTALINE 1 MG/ML SOLUTION ,18
BIT DRILL SYNT 2.4MM QC 100MM 310.530,540
ENOXAPARIN 100 MG/ML SOLUTION ,7
TUBE FEEDING GASTRO MIC G 18FR,159
SUBSTITUTE BONE FILLER SYNT CH RONOS BETA TCP LARGE 5CC 710.025.97S,"1,308"
CATHETER 5 FR DUAL LUMEN 135CM,318
SCREW SYNT LCK TI STRDRV T25 4 X 38MM 04.005.428,555
NIMODIPINE 30 MG CAPSULE ,11
KIT VISCOUS FLUID CX5710 STORZ  CX5710,195
XRAY FOOT 2 VWS,236
TROCAR STRUCTURAL BALLOON AND INFLATION BULB 10MM OMST10SB,676
PLATE SPINE ZEVO 71MM ANTERIOR 3004071,"2,873"
BIT DRILL SYNT 5MM LARGE QC 300MM 310.63,"1,025"
SCREW WRIGHT LOCKING 2.7X18MM 58802718,748
DRILL QUICK CONNECT 2.7MM CANNULATED DRLL-CDC-27,722
PACK ESSENTIA TOTAL JOINT-SURG I SOP5BTJEHA,264
LIDOCAINE 2 % GEL 10 ML URO-JET ,34
PROCALCITONIN,79
INTRODUCER 10FR .038X12CM HEMOSTASIS SHTH GDEWIRE DIAG 406120,90
BALLOON MR WOLVERINE 2.25 X 6 CUTTING H74939401062250,"1,400"
COMPONENT SALTO TAL TALAR SZ 3 RT LJU203T,"9,518"
IMPLANT SYSTEM BIO COMP ACHILL ES MID SUB AR-8929BC-CP,"1,950"
FILLER BONE VOID 5ML CALCIUM PHOSPHATE FBR NORIAN DRILLBLE 07.704.005S,"3,178"
PLATE SYNT 4.5MM LCP PROX TIB 8H 154MM LT 240.041,"3,464"
PATCH CAROTID 10 MM X 75MM HGK10/75CPUT1,413
"HEPARIN (PORCINE) 500 UNITS/L, CEFTAZIDIME 1 G, VANCOMYCIN 1,500 MG IN PERITONEAL DIALYSIS LOW CALCIUM-DEXTROSE 2.5 % SOLUTION ",15
HEPATITIS B IMMUNE GLOBULIN SOLUTION ,292
CLOSED RX METACARPAL FX,210
"INJ MEDROXYPROGESTERONE ACETATE, 1MG",1
MEPIVACAINE 2% PF 2 % SOLUTION ,18
"HEPATITIS B CORE ANTIBODY, TOTAL",141
SCREW SYNT CANN S-DRILL 4.5 X 44MM 214.544,609
"BANDAGE ELASTIC 4"" VELCRO  593-04LF",8
SCREW SYNT CORT TI S-TAP 2.7X 20MM 402.820,185
PACEMAKER ASSURITY MRI SYSEM PM2272SYSTEM PM2272SYSTEM,"11,908"
VANCOMYCIN HCL 100 G RECON SOLN 1 EACH FLEX CONT ,15
CLONIDINE 100 MCG/ML SOLUTION ,46
ANCHOR SUTURE CORKSCREW BIOCOMPOSITE 4.5 X 14MM AR-8927BC,732
COIL 400 RUBY COMPLEX SOFT 6MM X 20CM RBY4C0620,"3,502"
GUIDE CORONARY 6F XB4 VISTA  670-056-00,244
SCREW SYNT LCK S-TAP STRDRV 3.5 X 60MM 212.124,403
USTEKINUMAB 130 MG/26ML SOLUTION 26 ML VIAL ,6
INTRODUCER VASCULAR 8FR 55CM,244
GUIDEWIRE STORQ .035 300CM ANGLED 503456Y,212
MOLD STEM SPACER STAGE ONE 13MMX145MM 431192,"3,161"
BUR ACORN 6.0MM LONG STRYKER  5230-30-60,337
SPACER HUMERAL STEM S12  00434903912,"1,368"
BRONCHOALVEOLAR LAVAGE W/ SUCTION,150
BOWL MIXING CEMENT CARTRIDGE ADVANCE 306-553,280
CATHETER DIAGNOSTIC 6FR HOCKEY STICK SH GUIDE MACH 1 H749343561410,169
SCREW SYNT DUAL CORE LCK TI S TAP FT STRDRV T25 5 X 30MM STR 04.015.520S,538
BALLOON RX P 5.0 X 20MM X 135C X .018 STERLING MONORAIL H74939031502010,962
SCREW SYNT CORT S-TAP STRDRV T6 2 X 12MM 201.362.97,126
STENT SYNERGY MR 2.25MM X 28MM  H7493926028220,"3,290"
CATHETER BALLOON RX 6F 3 X 20 X 200CM R2P METACROSS BD-P30020ER,813
PAD POSITIONED LATERAL UNIVERSAL HIP 1007-LPM,97
SCREW SYNT TFNA 90MM STRL  04.038.090S,"2,386"
