CATHETER BALLOON 12 X 40 X 75,903
CATHETER GUIDE ENVOY 6FR 95CM .071 67125895D,"1,281"
SUTURE VICRYL #2 27IN CP  J195H,31
SYSTEM REPAIR MENISCAL 24 DEG PEEK IMPLANT 228152,"1,212"
"IV INFUSION THERAPY, 1 HOUR",375
TAP SYNT FOR 2MM CORTEX SCREWS54MM 311.19,292
PEG BIO FULLY THREADED 2.5X18M M FP18,286
INA PACK GENERAL MINOR  SMA5BMISMH,171
BALLOON OTW P 10.0X 40X 75CM,750
CATHETER 5F JL 3.0 100CM  MODC17642,119
HEAD FEMORAL METAL 36MM +1.5MM 1365-51-000,"3,419"
SYSTEM BALLOON SINUSPLASTY FRONTAL MAXILLARY SPINPLUS RSP0616MFS,"4,583"
PLATE PETITE MJP VLC TI GRIDLO CK LEFT 300-52-005,"2,809"
INJ TENDON/LIGAMENT/CYST,296
ELECTRODE PLASMA SPATULA 95200 952005PK,900
GUIDEWIRE VASCULAR VIPERWIRE ADVACNE CORONARY GWC-12325LG-FLP,585
PIPERACILLIN-TAZOBACTAM 2.25 (2-0.25) G RECON SOLN 1 EACH VIAL ,21
KNIFE CRESENT EYE W/O HANDLE  8065990002,107
MORPHINE SULFATE 150 MG/30ML SOLUTION 30 ML VIAL ,5
PROSTHESIS MAMMARY SILICONE ROUND NATRELLE INSPIRA 560CC SRM-560,"2,414"
CATHETER URETH 20FR 30ML FOLEY 3-WAY IC LATEX. 0167SI20,64
INTRODUCER RAABE 6F 55CM (KCFW -6.0-38-55-RB-RAABE) G11638,221
CATHETER THROM/EMBOL 5FR 64CM ST MICRO TIP 5MAXACE064KIT,"6,663"
SHEATH ACCESS 12FR 14FR X 28CM SET NAVIGATOR HD M0062502240,557
DOBUTAMINE 2000 MCG/ML IN DEXTROSE 5% 250 ML PREMIX 2000 MCG/ML SOLUTION ,38
BUR ROUND POLISHING 2.0 MM  1608-6-159,170
COMPONENT NEXGEN CR-FLEX OPTIO N FEMORAL SIZE F-LT MINUS 00595601605,"5,300"
"CLINIMIX/ELECTROLYTES 5/15 (CENTRAL) 5 % SOLUTION 2,000 ML FLEX CONT ",349
ANCHOR SUTURE BIO-CORKSCREW W/FIBERWIRE 3.5MM AR-1915SF,634
MYCOBACTERIA CULTURE - REF,69
BIT DRILL BIO 2.7MM CALIB 214227070,300
STENT VIABAHN .018 ENDOPROSTHE SIS 6MM X 15CM X 120CM VBJR061502A,"8,717"
TIP SUCTION 1/4IN X 9.5IN LENGTH SORIN SU-14101,76
FORCEPS DELTA WIRE GRASPER 3.2FR X 115CM G18882,534
MRI CHEST W/O TC,"1,608"
SCREW SYNT CORT S-TAP STRDRV T8 2.7 X 24MM 202.884,130
SUTURE PROLENE 0 DYD 30IN CTX 8454H,31
SCREW SET MEDT SOLERA 5540230,643
NEEDLE MULTIFIRE SCORPION AR-13995N,787
CATHETER QUICK-CROSS .018X 150 CM 518-035,543
CYCLOSPORINE 0.05 % EMULSION ,34
INSERT TIBIAL FIXED BEARING SZ 8 6MM AOX ATTUNE 1516-20-806,"1,600"
TRAY CATHETER POWERLINE 5FR,578
DIGOXIN 0.05 MG/ML SOLUTION ,11
PIN SYNT TI BUTTRESS VA-LCK T8STRDRV 1.8 X 18MM 04.210.088,398
SET INTRODUCER SHEATH RAABE 6F R 90CM G12266,245
SUTURE CHROMIC GUT 4-0 18IN P-3 1654G,31
CATHETER GUIDING LAUNCHER 5FR AR 1.0 LA5AR10,140
TUBE CHEST 32FR  14032,37
LINER POLY 36MM DIA  00434903600,"2,025"
GUIDEWIRE FIELDER FC 300CM STR AIGHT 1011896H,500
COIL VASCULAR 4MMX12CM 3D AXIUM APB-4-12-3D-SS,"1,800"
GUIDEWIRE 0.018INX100CM NITINOL VSI 7327,140
SCREW SYNT LCK S-TAP STRDRV 3.5 X 46MM 212.136,378
SET UNIVERSA FIRM URETERAL STENT 7FR X 22 32 CM G49917,254
SCREW SYNT HEADLESS COMPRESSION 6.5 X 60MM 16MM THREAD 02.227.060,782
SLEEVE LAPAROSCOPIC 5X100MM AD VANCED FIXATION CFS02,105
PLATE SYNT 2.7MM/3.5MM LCP POST LAT DIST FIB 4H RT 90MM 02.112.108,"1,311"
CATHETER 5F INF JR 3.5 100CM  534-519T,28
KIT TRANSDUCER PRESSURE DISPOSABLE TRUWVE 60IN PX260,167
EXTRACTOR NCIRCLE TIPLESS STONE 2 CM G18777,566
SUTURE MONOCRYL 2-0 DYD 27IN SH Y317H,8
SCREW 2.7 X 22MM VA  04.211.022,382
BIT DRILL SYNT 13MM FLEX CANNLG QC 465MM 03.010.034,"1,231"
CATHETER STRAIGHT PIG 6 FR H74908641402,40
ALBUMIN HUMAN 25 % SOLUTION ,185
BAG RESUSCITATION ADULT W/MASK  V8500,25
DRILL 3.9MM KNOTLESS CORKSCREW AR-1941D,315
OXYTOCIN 10 UNIT/ML SOLUTION 1 ML VIAL ,10
SCREW SOLERA 6.5 X 55 MM  55840006555,"1,897"
SCREW ART TI CORT LOW PROFILE 3 X 20MM AR-8933-20,440
SUTURE ETHIBOND 2-0 DYD 36IN SH X523H,16
CATHETER DRAINAGE NEPHROSTOMY,323
BUPIVACAINE 0.75 % SOLUTION 30 ML VIAL ,20
HEAD FEMORAL 28MM +5 CERAMIC BIOLOX DELTA 1365-28-720,"5,006"
BIT DRILL SYNT 4.2MM 3-FLUTED 145MM 03.010.101,568
SCREW SYNT CORT S-TAP STRDRV T6 2 X 9MM 201.359.97,126
CYTO C/V AUTO THIN LYR ADDL,34
STENT VIABAHN BX ENDOPROSTHESI S 11MM X 59MM X 80CM BXA115901A,"6,690"
HFE GENE - REF,545
NEEDLE SPINAL 22G 3 1 2IN  QU INCKE 333320,15
STEM COMP PRIMARY 11 MM MINI  113631,"9,086"
VALVE AORTIC AP360 20MM  505DA20,"12,514"
PLATE SYNT 3.5MM LCP PERIARTICULAR PROX HUM 2H 91MM RT 02.123.020,"3,648"
COMPONENT FEM ZIMMR 5968 015 51 00596801551,"11,781"
MYCOPHENOLATE EC 180 MG TABLET DELAYED RELEASE ,10
BALL ELECTRODE DISPOSABLE 3MM X13CM LE-13-003,56
CATHETER EMBOLIZATION GLIDE SI M2-TIP 4FR .038INX100CM CG402,212
CATHETER RUNWAY 6F LEFTBU3.75  H749389697150,158
"TOTE LAP APPY/GEBUR, JOSHUA  EFLA3513","2,454"
SUTURE NUROLON 3 0 DYD 8 18IN RB 1 C554D,43
CAMPHOR-MENTHOL 0.5-0.5 % LOTION 222 ML BOTTLE ,14
DEVICE CLOSURE MYNX VASC ACE,552
CATHETER INDIGO 8 TORQ TIP 85CM CAT8TORQ85,"7,027"
STENT INTEGRITY RX 2.5MMX18MM INT25018UX,"1,481"
POLYETHYLENE GLYCOL 240 G RECON SOLN ,42
SCREW STRY GAP PLATE 6.5 X15MM 2080-0015,404
SUTURE VICRYL 6-0 DYD 12IN S-2 9 J556G,102
LIDOCAINE 1 % SOLUTION 5 ML VIAL ,32
RIVASTIGMINE 9.5 MG/24HR PATCH 24 HOUR ,32
CANNULA ACCESS 11G IVAS  0306-330-000,174
CATHETER ANGIO VISCERAL COBRA,88
CLOSED RX SHLDR DISLOCATION,702
SUTURE PROLENE 3-0 DYD 18IN FS -1 8684G,75
SCREW SYNT CORT S-TAP FT 3.5 X 38MM 204.838,80
SUTURE ETHIBOND #2 DYD 4-30IN V-37 MX69G,102
XRAY KNEE (BOTH) AP STAND,264
DRILL SURGICAL 2.6 MM FOR 3MM SUTURETAK AR-1938D,315
SODIUM CHLORIDE 0.9% IRRIGATION 0.9 % SOLUTION ,20
STENT ONYX RX 2.25 X 12  RONYX22512UX,"1,850"
SPACER ASR LORDOTIC CORTICAL C ANC BLOCK 5X14X11MM 345541,"2,703"
PLATE BIO TIBIAL I-BEAM 67MM 141222,"2,095"
COIL NESTER .035 14CM/8MM MWCE -35-14-8-NESTER G26995,331
CROMOLYN 100 MG/5ML CONCENTRATE ,15
LYME SCREEN,129
SCREW ZIMM INVERSE/REVERSE 4.5 X 30MM 0104223030,326
SCREW STANDARD 3MM X14MM ANCHORAGE PLSS3014,345
BALLOON MR WOLVERINE 2.25 X 6 CUTTING H74939401062250,"1,400"
SCREW PERIPHERAL 5.0MM X 18MM NON-STERILE DWJ318,300
SCREW TIMBERLINE MPF SELF TAPPING 5.5 X 30MM 8607-5530,927
GUIDEWIRE SYNT 3.2MM 400MM  357.399,309
BASEPLATE TIBIAL SZ 3 11MM GENESIS II CRUCIATE POLY 71420242,450
ARIPIPRAZOLE ER 300 MG SUSPENSION RECONSTITUTED ER ,14
KIT TRIMANO BEACH CHAIR AR-1644,263
KIT PARACENTESIS LG VOL 8FR X 7-1/2IN (19CM) CATH AK-00376,229
HEAD BIOLOX DELT CERAMIC FEMOR AL 36 0 TAPER 12/14 00877503602,"6,674"
TUBE T DEAVER 12FR  0099810,98
BALLOON AVAFLEX 10G 15MM  103-1015-000,"5,040"
STEM FEMORAL ML TAPER SZ 7.5 STD OFFSET 00771100700,"6,545"
CATHETER PTA DILATATION 7FR X,822
MIDAZOLAM 2 MG/2ML SOLUTION 2 ML SYRINGE ,40
ASSAY OF OSMOLALITY URINE - REF,16
DEFIBRILLATOR CARDIAC DYNAGEN EL ICD VR D151,"25,815"
CERTOLIZUMAB PEGOL 2 X 200 MG KIT ,"7,375"
FONDAPARINUX SODIUM 2.5 MG/0.5ML SOLUTION ,30
PEG PARAGON LAPIDUS 3.5X24MM THREADED P30-P1-3524,698
BEARING TIB BIO OXFORD LT SM 4MM 159541,"1,620"
LENS IOL MN60AC 25.5D ACRYSOF MULTI MN60AC.255,447
SUTURE VICRYL 4-0 27IN PS-1  J935H,16
KIT INTRODUCER MIC-KEY G 16,590
KIT ARISTA ENT 1 2GRAM ARISTATIPS ENT0001-2,369
FAMOTIDINE 20 MG/2ML SOLUTION 4 ML VIAL ,14
CALCITRIOL 1 MCG/ML SOLUTION ,6
STENT PROMUS PREMIER MR 3.50 MM X 12M H7493952812350,"2,820"
SCREW SYNT VA LCK S-TAP T15 STRDRV 3.5 X 22MM 02.127.122,495
DRESSING DUODERM SIGNAL 4X4IN 403326,9
SUTURE CHROMIC GUT 0 27IN SH G124H,31
DEXTROSE 5 % AND 0.9% NACL 5-0.9 % SOLUTION 500 ML FLEX CONT ,22
SCREW SYNT CORT S-TAP 2.4 X 16 MM 4.5MM HEAD 201.646,168
"CATHETER GUIDING CXI 4FR, .0 35 X 135CM STRAIGHT G52542",555
AMPICILLIN-SULBACTAM 1.5 (1-0.5) G RECON SOLN 1 EACH VIAL ,27
SCREW PARTIAL THREAD 3MM X 24MM AR-8730-24PT,450
DRESSING GERMICIDAL 1IN DISK B IOPATCH CHG 4152,33
"CLINIMIX/DEXTROSE (4.25/10) (PERIPHERAL) 4.25 % SOLUTION 2,000 ML FLEX CONT ",290
DIPHENHYDRAMINE 50 ML BAG ,54
GRAFT TISSUE DBM ALLOGRAFT SPO NGE STRIP ABS-2006-04,"1,850"
MORPHINE PF 2 MG/ML SOLUTION ,19
BUPIVACAINE PF 0.5 % SOLUTION 10 ML VIAL ,12
SCREW BIO CORT LOCKING 3.5 X 20MM 8161-35-020,524
LOPINAVIR-RITONAVIR 200-50 MG TABLET 28 EACH PACKAGE ,160
CARVEDILOL 10 MG CAPSULE EXTENDED RELEASE 24 HOUR ,17
TUBE FEEDING TRANSGASTRIC JEJUNAL 22FR MIC GJ 0260-22,949
GUIDEWIRE STEERABLE .016 X 180,743
CT SCAN FOR NEEDLE BIOPSY,"1,206"
"MOLECULAR PATH PROC, LEVEL 6 - REF",779
ROD SPINAL TI ALLOY CD HORIZON SOLERA 5.5 STRAIGHT 5OOMM 1554200500,588
COMPONENT PATELLAR NEXGEN 35X9MM 00597206635,"1,350"
SUTURE STRATAFIX SPIRAL PDS 0 12 IN V 34 SXPP1B404,95
CLINDAMYCIN 900 MG/6ML SOLUTION 2 ML VIAL ,16
"SIGMOIDOSCOPY,DIAGNOSTIC","1,125"
SUTURE STRATAFIX 0.45CM SPIRAL PDS PLUS VIOLET CT-1 SXPP1B407,80
BUMETANIDE 0.25 MG/ML SOLUTION ,19
THROMBIN 5000 UNITS KIT 1 EACH BOX ,320
"T CELLS, TOTAL COUNT - REF",166
PLATE SYNT TI MATRIX PRE BENT MAXIL 2MM ADVNT 0.8MM THK RT 04.511.382,"1,052"
STENT PANCREATIC FREEMAN SINGLE PIGTAIL 5FR X 3CM 6551,165
GRAFT TRUNK IPSILATERAL C3 23 X 14 X16 RLT RLT231416,"24,076"
"CHEMOTHERAPY, IV INFUSION, EACH ADD'L SEQUENTIAL INFUSION",149
GUIDEWIRE VERSACORE MOD J 145C M 1012068-01,257
EMPAGLIFLOZIN 10 MG TABLET ,39
PLATE SYNT 2.7/3.5MM VA-LCP ME DIAL DIST TIB 10H 202MM RT 02.118.008,"3,097"
BIT DRILL WRI 3.2MM CANNULATED  56013200,390
DRAIN WOUND JACKSON PRATT SILI CONE END PERFORATION 10FR SU130-1321,54
BALLOON OTW P 6.0X 20X 135CM X.035 MUSTANG H74939171060210,541
FORCEPS DA VINCI SI CAUDIER  420049,600
SUTURE CHROMIC GUT 2-0 27IN CT-1 811H,32
TUBE PAPARELLA VT W/TAB SI 1.0 2MM 510-041,37
GUIDEWIRE 5FR NITINOL PUSHPLUS,177
RESP VIRUS 6-11 TARGETS,352
KNIFE .60 MVR STILETTO 585231 EDGEAHEAD VISITEC 585231,132
MOXIFLOXACIN 0.5 % SOLUTION ,228
GUIDEWIRE NITINOL CORE HYDRO COATED .035 STIFF HI-WIRE G30475,176
HANDPIECE INTERPULSE ST W/RET RACTABLE COAXIAL FAN SPRAY TIP 210-118-200,119
BASKET STONE N-COMPASS NITINOL TIPLESS 1.7/115 G46027,631
ISOPROPYL ALCOHOL 70 % SOLUTION ,7
STENT URETERAL 7X28CM G49915,254
BALLOON RX P 6.0 X 30MM X 135C X.018 STERLING MONORAIL H74939031603010,962
LEADWIRE CYBERONICS 2MM LEAD 304-2,"15,090"
DILTIAZEM ,83
CATHETER CORONARY 6F EBU30 SHERPA SB6EBU30,222
"OFFICE/OUTPT VISIT,EST,LEVL V",260
VASOPRESSIN 10 UNITS IN 0.9% SODIUM CHLORIDE SOLUTION ,637
CANNULA T-FIX 5 X 55MM 014623,129
SUTURE VICRYL 3-0 36IN CT-1 J944H,9
COMPONENT FEMUR LEFT 72.5 MM CR VANGUARD BIOMET 183033,"5,623"
ROD ZIMM VITAL TI CURVED 5.5 X 35MM 0702015004,688
INSTRUMENT BIOPSY 18G X 20CM SOFT TISSUE VP18200-CO,123
XRAY MANDIBLE  PARTIAL  LESS THAN 4 VWS,172
SHEATH PINNACLE 5FR SHEATH 10/BX RSS502,32
CHOLESTYRAMINE 4 G PACKET ,11
ANCHOR SUTURE FOOT PRINT ULTRA PK 4.5MM 72202901,837
SCREW JNJ PINNACLE CANC BONE 6.5 X 35MM 1217-35-500,323
SCREW G7 ACETABULAR 6.5MM X 20MM 010000997,158
MANIPULATOR UTERINE ELEVATOR SMALL 32MM CUP UE-TVPRO-32,211
APRACLONIDINE 1 % SOLUTION 1 EACH PLAS CONT ,102
"STERILE WATER FOR IRRIGATION SOLUTION 1,000 ML FLEX CONT ",20
"DIPHTHERIA,TETANUS TOXOIDS,& ACELLULAR PERTUSSIS VACCINE (DTAP),<7 YEARS,FOR IM USE ",58
SCREW SYNT CANN S-DRILL 6.5 X 145MM 32MM THREAD 208.451,727
SCREW STRY TI LAG GAMMA3 10.5 X 95MM STRL 3060-0095S,"1,201"
BUPRENORPHINE-NALOXONE 8-2 MG FILM ,23
SUPPORT ATHLETIC SMALL  0910-01,14
SCREW SOLERA 5.5 X 35  55840005535,"1,897"
ELVITEGRAVIR-COBICISTAT-EMTRICITABINE-TENOFOVIR ALAFENAMIDE 150-150-200-10 MG TABLET ,161
SCREW ART TI CORT NON LCK3.5X 26MM AR-8935-26,195
STENT URETERAL SET RESONANCE METALLIC 6 FR X 26 CM G34111,"2,030"
BALLOON COR OTW 3.00 X 12MM NC EMERGE H7493926812300,435
VESSEL LOOPS MAXI RED  011011PBX,8
BELLADONNA ALKALOIDS-OPIUM 16.2-60 MG SUPPOSITORY ,54
SHEATH SHUTTLE-SL PV FLEXOR 7F R 90CM SET INTRODUCER G12835,442
TUBE THORACOSTOMY INC WTR SEAL,"1,162"
BRENTUXIMAB 50 MG RECON SOLN 1 EACH VIAL ,41
SUTURE VICRYL 0 DYD 27IN CTB-1 JB340,31
"GUIDEWIRE TROCAR, THREADED .045 AR-8737-42",91
SCREW STRY TI T2 LCK FT 5 X 52MM 1896-5052S,546
ASSAY OF GGT - REF,47
CATHETER URETH 16FR 30ML FOLEY IC LATEX 0166SI16,36
GUIDEWIRE VASCULAR SUPPORTRAK L80 CM IS-1 6667,420
CATHETER UNIFUSE INF 5FR 135CM X 20CM H787124018135,600
"BALLOON PTA ADMIRAL INPACT OTW 0.035"" 7MMX40MMX130 ADM07004013P","3,126"
PLATE GEMINUS VOLAR DISTAL RADIUS STANDARD 3H RT GMN-RTS-3HL,"1,577"
SUTURE VICRYL SZ 2-0 36IN CT J357H,10
INSERT TIBIAL FIXED BEARING CVD PLUS SZ3 X 10MM SIGMA 97-0451,"1,000"
ESOMEPRAZOLE 20 MG CAPSULE DELAYED RELEASE ,25
CATHETER 5F JR4 110CM LAUNCHER  LA5JR40A,175
INSERT HUMERAL REVERSED SHOULD ER 36MM ANGLE B DWF361B,"1,600"
DEXTROSE 10% 10 % SOLUTION 250 ML FLEX CONT ,39
SET DRILL NATURAL-KNEE II AND PIN DISPOSABLE 200100000,228
