SUTURE PDS II 0 DYD 60IN CTX Z990G,23
TETANUS-DIPHTHERIA TOXOIDS 5-2 LFU INJECTABLE ,79
SCREW KLS TI MICRO 1.5 X 4MM 25-878-04-91,150
"DEXTROSE 5% AND 0.9% NACL 1,000 ML WITH POTASSIUM CHLORIDE 40 MEQ 40-5-0.9 MEQ/L-%-% SOLUTION ",34
BALLOON RX COR 4.0 X 15 NC EUP HORA NCEUP4015X,435
INSERT TIBIAL TRIATHLON CS SZ5 9MM 5531-P-509,"1,000"
SCREW PERI LOC 3.5MM T20 CORTE X 18MM 73824018,85
SUCCINYLCHOLINE 20 MG/ML SOLUTION ,6
SHEATH MARKER SUPER 9FR X 11  M00115969B1,54
CANNULA REQUIRED - SUPPLY,63
HYDROMORPHONE 1 MG/ML SOLUTION 1 ML VIAL ,37
CORKSCREW MICRO ARTHREX FT AR-1318FT,855
BIT DRILL TAPERED 2.3  F2/8TA23,328
SYSTEM IMPLANT DELIVERY 2 X 100MM TRIM IT AR-4152DS,500
DIPHTHERIA-ACELLULAR PERTUSSIS-TETANUS 25-58-10 LF-MCG/0.5 SUSPENSION ,57
ZIPRASIDONE 20 MG RECON SOLN ,82
PLATE SYNT 3.5MM VA-LCP PROX TIBIA SMALL BEND 4H 87MM RT 02.127.210,"3,947"
SCREW LP 3.5MM X 16 CORTICAL  AR-8935-16,195
VANCOMYCIN 2-0.9 GM/500ML-% SOLUTION ,9
SHEATH DESTINATION 5FRX45CM BX1 54-54501,315
SCREW SYNT CORT S-TAP STRDRV T 8 2.7 X 50MM 202.967,130
COMPONENT TIBIA PLATEU SZ T2 70 X 45MM CEMENTED NX053Z,"1,800"
DEXTROAMPHETAMINE SR 15 MG CAPSULE EXTENDED RELEASE 24 HOUR ,16
ACETIC ACID 0.25 % SOLUTION ,22
"VITAMIN D, 25 HYDROXY",212
CANNULA DSP CVD 18 GA 100MM  406-840-125,83
"CLINIMIX/DEXTROSE (4.25/25) (CENTRAL) 4.25 % SOLUTION 2,000 ML FLEX CONT ",290
SYSTEM ON-Q PAIN PUMP DUAL 400ML KITW/SILVER 4ML/HR 5IN NDL PM028-A,879
RETRACTOR WOUND ALEXIS MED C8402,182
STENT NEPHROURETERAL Y COPE 8.5FR 26CM G48180,339
MESALAMINE 1000 MG SUPPOSITORY ,112
GUIDEWIRE W TROCAR TIP ARTH .0 34IN AR-8737-39,77
VALVE AORTIC TRIFECTA  27MM WITH GLIDE TECHNOLOGY TFGT-27A,"12,925"
BIT DRILL SYNT 4MM 3-FLUTED  357.407,581
SCREW ARCHON 4.5 X 17MM SELF-TAP VAR 8780617,551
PASSER SUTURE ACCU-PASS RIGHT 45* CURVE 7210424,405
TRIAMCINOLONE ACETONIDE 0.1 % OINTMENT 454 G JAR ,24
BLADE SAW SAGITTAL NARROW THICK NO OFFSET 2108-152,167
CATHETER CORONARY 6F SHERPA  SB6ALR12,222
GUIDEWIRE AMPLATZ SS.035X260 S,177
SCREW SET VP II TULIP AND LAMINAR HOOK 8970000,205
BALLOON OTW P 9.0X 40X 75CM X.035 MUSTANG H74939171090470,750
CATHETER BALLOON NEPHROSTOMY N EPHROMAX 30 FR M0062101170,918
GARMENT FACIAL MEDIUM SUPPORT FACIOPLASTY 111826,64
INTRODUCER SET MICROPUNCTURE PUSH-PLUS 4FR 10CM G48003,173
PLATE DVR  ANATOMIC SHORT RIGHT WITHF.A.S.T. GUIDES DVRASR,"1,642"
REMOVAL IMPACTED CERUMEN IRRIGATION/LVG UNILAT,70
CAUTERY ACU DISPO DCFT2,423
VASOPRESSIN IN 0.9% SODIUM CHLORIDE 50 ML BAG ,505
PEG SMOOTH LOCKING 2.0MM X 19MM SPLS-20190-TS,257
REDUCE TEMPOROMANDIBL DISLOC,236
BLADE SAW THK1.2 MM LW L85MM X W25.4 MM SAGITTAL 2108-351-000,95
TUBING STRYKEFLOW IRRIGATOR ASSEMBLY AND TUBING 250-070-500,247
PLUG VASCULAR II 6MM  9-AVP2-006,"1,872"
FUNGUS ISOLATION CULTURE,118
CATHETER IMPULSE 5FR IM  H749163912012,35
CATHETER ANGIOGRAPHIC TEMPO 4F BER II 100CM 451415H0,50
GRAFT BONE TRINITY ELITE CANCELLOUS SMALL 410001,"1,540"
SUTURE PERMA-HAND 0 18IN CT-2  C027D,25
TOOL THREADED REDUCTION 3.5MMS-TAP 43MM W/ HEX COUPLING 03.507.003,774
IMPLANT MAGNET BIM 400 93550,"5,405"
INSERT TIBIAL TRIATHLON CS SZ5 13MM 5531-P-513,"1,000"
ATOMOXETINE 60 MG CAPSULE ,21
SCREW SYNT CANN LT 4 X 50MM  207.750,600
STENT ONYX RX 2.75 X 38  RONYX27538UX,"1,850"
"CYTOPATH,OTHER SCR,SCRN& INTPR",160
AZITHROMYCIN 200 MG/5ML RECON SUSP 30 ML BOTTLE ,53
STENT NEPHROURETERAL Y COPE,344
CATHETER SUPERTORQUE PLUS 6FR MPA2 533-643,23
ROD SYNT CARBON FIBER 11 X 200MM 394.83,619
BALSAM PERU-CASTOR OIL OINTMENT 60 G TUBE ,139
SPHERE EMBOLIZATION GEL BEADS,447
SHEATH DRYSEAL FLEX INTRODUCER16 X 5.3 DSF1633,718
SCREW BIO PEG NON-LOCKING 2.5 X 20MM SP20000,268
COMPONENT VANGUARD PS OPEN INTL FEM RT SZ67.5 183110,"5,018"
ROD SYNT CARBON FIBER 11 X 300 MM 394.85,663
ASSAY BREATH ETHANOL,57
PARTICLE AGGLUTINATION TEST,90
STENT INTEGRITY RX 2.25MMX14MM INT22514UX,"1,481"
FIBRINOLYTIC ANTIPLASMIN,148
SYSTEM IMPLANT CMC MINI TIGHTROPE 1.1MM AR-8919DS,"1,050"
"CLINIMIX/DEXTROSE (4.25/10) (PERIPHERAL) 4.25 % SOLUTION 2,000 ML FLEX CONT ",290
PLATE SYNT 2.7/3.5MM VA-LCP LAT DIS HUM 2H 82MM RT MD 02.117.802,"1,975"
SUTURE CHROMIC GUT 4-0 27IN FS-2 635H,31
WRENCH RATCHETING FOR PACEMAKE R SZ2 5873W,169
SHEATH URETERAL ACCESS FLEXOR12/14 X 45CM G46168,387
"HELMINTH, NOS - REF",105
PENCIL ELECTROSURGICAL ROCKER COATED BLADE W/HOLSTER 10FT 88-000021,18
STEM FEMORAL BIO TAPERLOC 16X119MM POR STD OFFSET 51-106170,"5,648"
CATHETER BALLOON PDB STRL ROUND OMSPDB1000,909
PROBE ENDOPROBE ANGLED 45DEG 20GA 10547,596
SUTURE VICRYL 4-0 18IN P-3 J494H,16
CATHETER BALLOON 6 X 150 X 135,986
SUTURE PDS II 0 DYD 60IN TP-1 Z991G,79
INSERT ARTICULAR SURFACE LPS F 10MM 00596203210,"2,350"
BAG URINARY LEG 19OZ FLIP-FLOW FABRIC STRAP 18IN EXT TBG LTX 150819,20
BALLOON OTW P 5.0X 60X 135CM X.035 EVERCROSS AB35W050601350,598
BRACE ELBOW T-SCOPE POST-OP LTLF 07254,267
CALCITRIOL 1 MCG/ML SOLUTION ,6
CANNULA NOTCHED TWIST-IN 8.25 X 7CM ARTHREX AR-6530N,94
SCREW BIO COMP REVERSE SHOULDE R 6.5MM X 20MM 115394,351
GUIDEWIRE BENTSON .035 X 80CM,85
"HEPARIN (PORCINE) 500 UNITS/L, CEFTAZIDIME 1 G, VANCOMYCIN 1,500 MG IN PERITONEAL DIALYSIS LOW CALCIUM-DEXTROSE 2.5 % SOLUTION ",15
SEMEN COMPLETE,125
CATHETER CORONARY 6F 3DRC SHER PA SB63DRC,222
SUTURE VICRYL TIE 2-0 DYD 18IN  J635H,9
PMS2 GENE ANALYSIS FULL SEQUENCE,"1,205"
SPONGE DISSECTOR KITTNER 1/4 X 5/8 IN 31001010,7
VORICONAZOLE 50 MG TABLET ,20
DEVICE INTERBODY FUSION SPACE 6 DEGREE 12MM X 22MM 4001222,"7,050"
BAG BILE DISPOSABLE W/ T TUBE LATEX 0015850,45
SCREW SYNT CORT S-TAP 4.5 X 85MM 214.885,128
DRESSING MEPILEX BORDER AG 4X4 395390,40
SCREW SYNT CANN S-DRILL 7.3 X 85MM 32MM THREAD 209.885,727
DRESSING MEPILEX AG 4X10IN POST-OP BORDER 498450,98
STAPLER SKIN PRECISE 35 3M 3995,28
NEEDLE INTRODUCER 21G,183
RELOAD STAPLER ECHILON 45MM 2.0MM GREEN GST45G,364
CLINDAMYCIN 900 MG/6ML SOLUTION 2 ML VIAL ,16
SUTURE VICRYL 4-0 27IN RB-1 J214H,31
NEOMYCIN-POLYMYXIN-DEXAMETHASONE 3.5-10000-0.1 OINTMENT 3.5 G TUBE ,80
CYTARABINE 100 MG/ML SOLUTION ,51
CUSTOM HAND-FINGER ORTHOTIC INCLUDES 1 OR MORE NONTORSION JOINTS,370
BIT DRILL 2.0 X 110MM SOLID AO PARAGON P99-100-2011,507
GROWTH HORMONE (HGH) - REF,119
SUTURE FIBERSTICK  AR-7209,173
STEM FEMORAL TPRLC 133 MP RDCD DISTAL TYPE 1 PPS SO 10.0 51-106100,"5,648"
CATHETER ANGIO GUIDING W/O SIDEHOLES RIGHT C315HIS02,990
"SIGMOIDOSCOPY,CTRL BLEEDING","1,125"
ZIDOVUDINE 10 MG/ML SOLUTION 20 ML VIAL ,10
BLADE ROTATABLE FUSION RAD40  1884006EM,841
MORCELLATOR LAPAROSCOPIC LINAXCISE MOR-1515,"1,573"
DHEA-S - REF,150
BX BREAST 1ST LESION US IMAG,"1,291"
CABLE DISPOSABLE SURGERY 5833SL,244
GUIDEWIRE SYNT 2.5MM THREADED 230MM SPADE POINT 900.723,171
TUBING HYSTEROFLOW INFLOW/OUT FLOW WA40634A,332
"CATECHOLAMINES, FRACTION - REF",162
PLATE BIO DVR NARROW SHORT RIG HT DVRANSR,"1,642"
GUIDEWIRE TORX .018 NITINOL,195
FETAL NON-STRESS TEST,458
SUTURE VICRYL 0 36IN CTX J978H,16
TRAY GROSHONG NXT 4 FR PICC 7617408,876
BIT DRILL 1.5MM X50MM OSTEOMED PILOT J LATCH 220-0215,548
NOZZLE HUMERAL 206-509,96
SHEATH MARKER SUPER 6FR X 7  M00115957B1,54
MORPHINE SULFATE VARIABLE DOSE ,24
CYSTOTOME IRRIGATING PEARCH FORMED 25GA 585004,16
CATHETER 4 FR STRAIGHT 100CM  SRD6821,252
SCREW SYNT LCK S-TAP STRDRV 3. 5 X 32MM 212.112,403
RETRACTOR WOUND ALEXIS SM C8401,158
LENS IOL AU00T0 19.0 ACRYSOF IQ/ W/ ULTRASERT AU00T0V190,450
BLADE KEEL-PREP 506109,728
INSERT TIBIAL DIST FEM AUG 70 X 5 LL RM VANGUARD 185104,"4,473"
REPR SUPERF WND FACE 5.1-7.5,392
BLADE OSCILLATING AGGRESSIVE E XTRA-LONG 39X13MM 2296003508,120
SUTURE ETHIBOND #2 DYD 4-30IN V-37 MX69G,102
TRANEXAMIC ACID ,236
CEFTAROLINE 600 MG RECON SOLN 1 EACH VIAL ,13
SCREW STRY TI T2 LCK FT 5 X 52MM 1896-5052S,546
INSERT TIBIAL TRIATHLON CS SZ4 9MM 5531-P-409,"1,000"
PLACE PERCUT GASTROSTOMY TUBE,"2,616"
SUTURE V-LOC 90 3-0 DYD 9IN CV -23 VLOCM0844,111
PLATE BIO LOCKING 1.5MM SMALL T 131220157,"1,069"
SCREW TRI4 TIGER CANN 3 X 30MM  200-30-030,525
SUTURE ETHILON 6-0 DYD 18IN PS-3 1665G,31
VINORELBINE 10 MG/ML SOLUTION 1 ML VIAL ,162
SCREW ART TI 2.5 MICRO COMPRE SSION FT FULL THRD CANNUL 20MM AR-8725-20H,738
LENS CT LUCIA 602 23.0D  003500-0050-678,555
BALLOON COR 2.75 X 12MM EMERGE MR H7493918912270,472
CATHETER IMPRESS 5FR BERENSTEIN 512538BER,49
CEFAZOLIN 10 GM RECON SOLN ,7
SCREW SYNT HEADLESS COMPRESSION LT 2.4 X 18MM 02.226.318,697
EXTENDER COLLAR CERVICAL 08140500,13
SCREW SYNT CORT S-TAP STRDRV T6 2 X 22MM 201.372.97,126
STENT PROMUS PREMIER MR 2.75 MM X 12M H7493952812270,"2,820"
BALLOON COR RX 2.00 X 15MM NC EMERGE H7493926715200,435
MORPHINE PF 10 MG/ML SOLUTION 1 ML CARTRIDGE ,12
CATHETER KUMPE 4FR 65CM,120
GUIDEWIRE PT2 MOD SUPPORT 185C M  J-TIP H7493893103J2,260
CT SFT TSUE NCK W/O & W/DYE,"1,611"
SHEATH ARROW-FLEX SHORT 8FRX11 CM SET INTRODUCER PERCUTANEOUS CL-07811,53
SUTURE ETHIBOND XTRA 2-0 SH SH 10X82,100
PUNCH DERMAL BIOPSY 4MM MEDICHOICE,6
SCREW SYNT CONICAL EXTRACTIONFOR 1.5MM AND 2.0MM CORT SCREW 309.510,229
SCREW SYNT LCK TI STRDRV T25 5X 40MM 04.005.530,588
BACLOFEN 10 MG/20ML SOLUTION ,900
HEAD UNIPOLAR 50MM CATHCART BALL HIP FEM MOD STRL LF 1363-50-000,"1,013"
MAGNESIUM SULFATE 50 % SOLUTION 50 ML VIAL ,5
GRAFT BONE TRINITY ELITE CANCE LLOUS LARGE 410003,"12,585"
TC99MO4 ,12
STEM FEMORAL TPRLC 133 MP RDCD DISTAL TYPE 1 PPS SO 18.0 51-106180,"5,648"
METHYLNALTREXONE 12 MG/0.6ML SOLUTION ,298
TUBING MALIS BIPOLAR  9190002RP,195
SCREW ART TI CORT LOW PROFILE 3 X 20MM AR-8933-20,440
APPLIER ENDOCLIP DISP 10MM  ER320,610
DRAIN CATH LOCKING 8.5FR  G09501,324
WOUND CLOSURE 2.5-7.5-DERMABOND ONLY,330
SUTURE MONCRYL 1 CT-1 UND MONO  Y947H,8
CATHETER ARES ANTIBIOTIC VENTRICULAR 91101,963
CUSTOM SHOULDER-ELBOW-WRIST-HAND-FINGER ORTHOTIC SHOULDER CAP W/O JOINTS,"1,932"
SCREW SYNT CORT S-TAP STRDRV T 8 2.7 X 14MM 202.874,130
STENT VIABAHN .018 ENDOPROSTHE SIS 5MM X 10CM X 120CM VBJR051002A,"7,563"
PANITUMUMAB 100 MG/5ML SOLUTION 5 ML VIAL ,160
CUTTER SURGICAL 10MM FLIPCUTT ER II AR-1204AF-100,"1,163"
COMPONENT VANGUARD CR FEMORAL RT 80 MM 183016,"5,018"
COIL ATRIUM EXTRA SOFT 3D2CM X 3CM APB-2-3-3D-ES,"3,937"
CATHETER BALLOON 5 X 20 X 135 MM MUSTANG H74939171050210,541
IMPLANT HAMMER TOE 3.4X3X12MM  204-30-012,"2,574"
DEVICE MEASURING GUIDEWIRE BAL,38
VALVE SHUNT CERTAS INLINE SIPHONGUARD 828804PL,"11,779"
GUIDEWIRE TFE COATED AMPLATZ,121
CATHETER THERMODILTION 7F X 11 0 CM STANDARD 497539,350
CLINDAMYCIN 600 MG/4ML SOLUTION 2 ML VIAL ,22
US GUIDE NEEDLE BX S&I ,610
MORPHINE PF 10 MG/ML SOLUTION 1 ML VIAL ,13
STERILE WATER (PRESERVATIVE FREE) SOLUTION 50 ML VIAL ,13
SPACER SPINAL 15 X 27 - 12 DEGREE CAPSTONE CONTROL 4011527,"6,296"
ELECTRODE HF RESECTION BUTTON FOR PLASMA VAPORIZATION WA22557C,"1,000"
NOREPINEPHRINE 16-0.9 MG/250ML-% SOLUTION ,438
INSERT TIBIAL #4 TRIATHLON X3PS 13MM 5532-G-413,"2,845"
BACLOFEN 40000 MCG/20ML SOLUTION PREFILLED SYRINGE 20 ML SYRINGE ,665
BLADE RECIP 8.0 X .98 X 43MM 5108-098-043,675
SUTURE CAPIO POLYPROPYLENE 0 DYD 48IN TC-43 M0068331231,107
BINDER ABD LG 12IN X 63IN-74IN  13653008,36
VANCOMYCIN 1000 MG SOLUTION ,10
PEG GLENOID 52MM GLOBAL ANCHOR 1136-43-026,"4,010"
CATHETER VISIONS PV .014R RX  014R,"1,880"
SHEATH 8FR 11CM BRITE TIP  401811M,144
SCREW BIO FIXED LCK HEX 4.75MM X 15MM 180550,381
DEVICE INTERBODY FUSION 10MM X 22MM X 6 DEGREE 4001022,"7,050"
ELECTRODE LOOP MEDIUM E1560 LIETZ MEDIUM TUNGSTEN VALLEYLA E1560,57
CATHETER CORONARY 6F CHAMP1.5 SHERPA SB6CHAMP15,222
"IGH, VARIABLE REGION SOMATIC MUTATION ANALYSIS",707
NEEDLE EPIDURAL TUOHY 17G X 4. 5IN 332181,25
COIL CONCERTO 20MMX50CM,"1,100"
SUTURE VICRYL 5-0 DYD 18IN S-14 J571G,37
DRAPE SURG ROBOTIC OB-GYN FLUID CONTROL 29574,81
ROD SPINAL MEDT 110MM VOYAGER 55/60 PERL 654000110,"3,026"
STENT ONYX RX 3.5 X 15  RONYX35015UX,"1,850"
CATHETER GUIDING CXI 4FR .035 X 90CM DAV G52547,555
TUBE FEEDING TRANSGASTRIC-JEJUNAL MIC 18FR 45CM MIC GJ 0250-18,633
CATHETER INDIGO SEPARATOR 8  SEP8,"4,689"
HEMOSTAT ARISTA 3GM  SM0002-USA,657
LINER BIPOLAR ASSY 50 51/52MMO D X 28MM ID 00500105028,"1,065"
BIVALIRUDIN 250 MG RECON SOLN 1 EACH BAG ,7
GUIDEWIRE W/TROCAR TIP ARTH TH READED .034IN AR-8737-40,91
SCREW SYNT CANN S DRILL LONG T HREAD 3 X 32MM 202.732,557
CATHETER EMBOLECTOMY SYNTEL LATEXFREE A4F02,230
DEFEROXAMINE 500 MG RECON SOLN 1 EACH VIAL ,47
STEM SHOULDER COMP SYSTEMS 12MM X 83MM 113632,"9,450"
SUTURE ENDO STITCH W/ SOFSILK 2-0 48IN ES9 170004,233
IMPLANT FIXATION GRAFTBOLT 8MM TIBIAL AR-5100-08,889
CATHETER 6FR/120CM ANGIOJET SO LENT OMNI 109681-001,"3,807"
GRIP V-GRIP DETACHMENT CONTROLLER VG501,"1,480"
CATHETER PTA DILATATION 7FR X,822
BRINZOLAMIDE 1 % SUSPENSION 10 ML BOTTLE ,865
SHEATH URETERAL ACCESS FLEXOR14/16 45CM G46169,387
GRAFT TRUNK IPSILATERAL 35X14.5 X14 RLT351414,"24,076"
SCREW SYNT CORT S-TAP 2 X 16MM 201.816,113
ORITAVANCIN DIPHOSPHATE 400 MG RECON SOLN 1 EACH VIAL ,82
"WIRE KIRSCHNER 9"" .035"" TROC TIPS ON BOTH ENDS STYLE 1 00018604600",35
MRI ABDOMEN W/O TC,"2,078"
GUIDEWIRE SHEATH 7FR 5.5CM  401-705M,112
CATHETER ANGIOGRAPHIC  5FR FR 4.0 EXPO CATHETER 5/BX H74908526022,36
NEEDLE BIOPSY 22G X 15CM CHIBA,41
FORCEPS BIOPSY RADIAL JAW JUMBO WITH NEEDLE M00513371,468
WIRE 22GA (S) DS22,233
PLATE SYNT 2.7/3.5MM VA-LCP EXT MEDL DIS HUM 1H 72MM LT SH 02.117.701,"2,824"
MORPHINE SULFATE 150 MG/30ML SOLUTION 30 ML VIAL ,5
IRINOTECAN 100 MG/5ML SOLUTION 5 ML VIAL ,16
ROD SPINAL 5.5 X 70MM LORDOTIC TI RELINE-O 14355070,630
SYSTEM CO CLOSED INJECTION DELIVERY 93610,70
RETRACTOR ENDO II AUTOSUTURE 176647,"2,115"
CATHETER URETH 18FR 5ML FOLEY COUDE 0168L18,106
PEG SMOOTH LOCKING 2.0MM X 22MM SPLS-20220-TS,257
CEFOTETAN 1 G RECON SOLN 1 EACH VIAL ,61
CANISTER VAC 500ML W/O GEL M8275071/10.S,118
NAIL EX SYNT TI CANN TIBIAL W/PROX BEND 10 X 300MM STRL 04.034.440S,"3,458"
"TESTOSTERONE, TOTAL - REF",160
CIPROFLOXACIN 0.3 % SOLUTION 2.5 ML BOTTLE ,37
"APPLIER LIGACLIP MULTIPLE CLIP LARGE 13-1/4"" MCL20",213
NEEDLE ANESTHESIA 22G X 1-1/2 IN 408348,9
TOBRAMYCIN ,324
STENT VIABAHN BX ENDOPROSTHESI S 11MM X 39MM X 135CM BXA113902A,"6,690"
PEG BIO FULLY THREADED 2.5X18M M FP18,286
PH VENOUS BLOOD,93
"CYP2D6, GENE ANALYSIS - REF",675
TUBE VENTILATION SHEEHY-TYPE COLLAR BUTTON (2/PK) 1066037,69
SYSTEM FIXATION TACKER MESHCAPSURE 30 0113230,718
BUPRENORPHINE-NALOXONE 8-2 MG FILM ,23
INSERT ARTICULAR LT SZ 3 4 9MM JOURNEY II 74027241,"2,784"
BALL ELECTRODE DISPOSABLE 3MM X13CM LE-13-003,56
SCREW SYNT LCK S-TAP STRDRV T8 2.7 X 10MM 202.210,360
BACITRACIN ZINC 500 UNIT/GM OINTMENT 453.6 G JAR ,199
SUTURE PROLENE 7-0 DYD 24IN BV -1 8702H,79
SUTURE VICRYL 5 0 18IN P 3  J493G,16
SCREW PASS TULIP ILIAC 9.5X70 B22029570,"1,500"
FACTOR VIII,158
NEEDLE SPINAL 25G X 2 IN QUINC KE 405078,16
RABIES IMMUNE GLOBULIN 1500 UNIT/10ML SOLUTION ,867
BALLOON OTW P 4.0X 100X 135C M X.035 MUSTANG H74939171041010,750
SCREW ART TI CORT LOW PROFILE 3 X 14MM AR-8933-14,440
TIAGABINE 2 MG TABLET ,12
SUTURE VICRYL 3-0 DYD 27IN SH J316H,31
SCREW SYNT METAPHYSEAL S-TAP T8 STRDRV 2.7 X 66MM 02.118.566,174
"DESTRUC BENIGN/PREMAL,1ST LESION",80
SUTURE CHROMIC GUT 4-0 27IN SH-1 G181H,32
OVERTUBE GUARDUS GASTRIC 8.6-10.0 00711148,585
CEFOXITIN IN D2.2W 2 G / 50 ML 2-2.2 GM-%(50ML) RECON SOLN ,69
SUTURE PDS SZ 1 36IN CT Z359T,14
PETROLATUM GEL 112.5 G JAR ,10
SUTURE CHROMIC GUT 2-0 27IN CTX 863H,31
CAUTERY SUCTION 8FR LECTROVAC II 6 E26086,28
NITROGLYCERIN 2 % OINTMENT 1 G PACKET ,10
"PIN BALL 5/64"" BLUE  W564-BL",33
STENT RESOLUTE RX 2.75 X 30MM RSINT27530UX,"3,290"
SUTURE VICRYL #1 8-18IN CT-1 J841D,41
STENT ONYX RX 2.75 X 15  RONYX27515UX,"1,850"
SUTURE ETHILON #2 DYD 30IN LR 490T,12
AMIKACIN 500 MG/2ML SOLUTION 4 ML VIAL ,5
CATHETER ELECTROPHYSIOLOGY RES P QUADRIPOLAR 6FR JSN EP 401227,763
SUTURE ETHILON 3-0 DYD 30IN FS-1 669H,31
PLATE SYNT 4.5MM CRVD CONDYLAR 6H LT 02.124.407,"3,709"
PLATE KLS LP STRAIGHT 16H REG 50-368-16,329
"TUBE NG SALEM SUMP 14FRX48"" W/VALVE 8888266122",38
SPLINT ORTHOGLASS W/ PADDING 4 INX15FT OG-4L2,17
SUTURE ETHIBOND 3-0 DYD 30IN RB-1 X872H,8
PLATE SYNT 4.5MM CRVD CONDYLAR 16H RT 02.124.416,"4,776"
GUIDEWIRE SYNCHRO2 S200CM,"1,204"
LEAD NAV2 QUAD X4 ACUITY  4671,"5,119"
BEARING HIP E1 28MM ID X 50MM OD ANTIOXI ACTIVE ARTICULAT EP-200156,"4,595"
FENO,121
TOTE INGUINAL HERNIA GERBER  EFIH2505,522
SHEATH SHUTTLE-SL PV FLEXOR 7F R 90CM SET INTRODUCER G12835,442
STENT ONYX RX 3.0 X 12  RONYX30012UX,"1,850"
PLATE SYNT 3.5MM LCP PROX HUM LONG 6H SHAFT 160MM 241.919,"3,950"
BRUSH CYTOLOGY TRIPLE 15MM SDTNB1500,345
OVERTUBE ENDOCUFF GREEN LARGE  ARV120,88
SCREW SYNT HEADLESS COMPRESSIO N ST 2.4 X18MM 02.226.218,774
THERAPEUTIC ACTIVITIES,84
OCTREOTIDE NON-DEPOT SUBQ OR IV (AKA J2354) ,320
PACK SURGICAL CYSTO KC  88611,20
DILATOR EVOLUTION 13.0 CONTROLLED ROTATION G23747,"3,619"
COMPONENT TRIATHLON CR FEM CEMENTED SZ 2 LEFT 5510-F-201,"4,230"
TROCAR XCEL BLADED 5X100MM  D5LT,71
SCREW ACUM ACUTRAK2 TI HEADLESS MINI 18MM AT2-M18,828
CUFF TOURNIQUET 2.75IN X 9IN 2PORT DISPOSABLE 5921209235,144
FILLER BONE VOID GRAFTON DBM P UTTY 1CC T43102,508
INTRODUCER CHIOU SP TUBE SET 18GA,308
CATHETER PERIPH 4FR 65CM STR TAPER TIP SHAPE .038 GW COM CG412,170
ROD MEDR 5.5MM X 90MM RT RING B02325509R,788
HEAD FEMORAL METAL 36MM +1.5MM  1365-51-000,"3,419"
SCREW ART BIOCOMPOSITE INTERFERENCE ROUND DELTA 8 X 28MM AR-5028C-08,675
PLATE ART TI MTP CONTOURED LOWPROFILE SHORT RT AR-8944CR-P,"2,646"
TUBING PRESSURE 36 INCH MALE\ MALE 50P236,6
TUBE INSUFFLATOR SET  28-0211,27
WIRE K WIRE SYNT 1MM DBL END T ROCARPOINTS 150MM 292.50,338
"TROPONIN, QUANTITATIVE",195
COIL POD PACKING J SOFT 60CM  RBYPODJ60,"3,053"
SCREW SPINE 6.5 X 45MM TRACTION POLY RELINE-O 13116545,"1,700"
CATHETER MALECOT 20FR 086020,86
BIT DRILL ART 3.2MM CANNULATED LONG AR-8750-09,525
CANNULA PERFUSION DLP 2 MM L1. 3 IN OD2 MM STERILE ARTERIOTOM 31002,33
COMPONENT SIGMA POSTERIOR STABILIZED FEMUR LEFT SZ 2.5 1960-40-250,"3,290"
DEVICE SEALER/DIVIDER LAPARO 37CM 10MM LIGASURE ATLAS 22MM LS1037,908
LIDOCAINE 2 % GEL 20 ML BOX ,42
GRAFT CONTRALATERAL LEG AAA LOW PROFILE 20 X 11.5 PLC201200,"9,870"
BLADE SAW STRY 18.0MM LENGTH 5.5MM WIDTH 2296-3-412,111
HANDLE SUCTION YANKAUER K86V,17
CATHETER AMPLATZ UNIVERSAL,297
SCREW OSTE FUSION 2 X 20MM HPS HAND 334-2020,875
IRRIGATOR ENDO  0250070520,190
AUGMENTED BETAMETHASONE DIPROPIONATE 0.05 % OINTMENT 45 G TUBE ,463
"US,PREG. UTERUS,FETAL/MAT.EVAL.,>1ST TRIM.(>/= 14 WKS 0 DYS),TRANSABD;SINGLE/FIRST GEST., TECH",649
DOXYCYCLINE 100 MG RECON SOLN 1 EACH VIAL ,96
LUBIPROSTONE 8 MCG CAPSULE ,12
SUTURE STRATAFIX 2-0 30CM MONO SPIRAL SXMP1B410,81
GENTAMICIN,138
IMMOBILIZER SHOULDER LARGE SLING SHOT 2 08504,173
PLATE TIMBERLINE MPF 2 HOLE SZ 10 X 23MM 8605-0210,"6,933"
PLATE SYNT 3.5MM LCP T-3H HD 3H SHAFT 52MM-OBLIQUE RT 241.031,905
HAEMOPHILUS B POLYSAC CONJ VAC 7.5 MCG/0.5 ML SUSPENSION ,55
SUPPORT ATHLETIC XXL 0910-05,14
REFERENCE LAB RH - REF,40
PUNCH AORTIC 5 MM RCL50,70
COMPONENT OSS 7CM FINN STYLE PROX FMRL LT 150458,"12,138"
ADAPTER FEMORAL SIGMA BOLT +2/ -2 OFFSET 96-0784,789
COIL TARGET HELICAL NANO 3MM X 6CM 545306,"3,279"
SUTURE ETHILON 0 DYD 48IN CT  L886T,16
DEVICE RADIAL COMPRESSION,105
SLING ARM XLARGE DELUXE 79-84008,10
SCREW SYNT TFNA 90MM STRL  04.038.090S,"2,386"
SCREW ART TI VAL LOW PROF 2.4 X 12MM AR-8724V-12,420
SCREW SYNT HEADLESS COMPRESSION TI 6.5 X 75MM 04.227.075,688
XRAY LOWER EXTREMTIY INFANT MIN 2 VWS,202
CATHETER URETERAL CONNECTOR UCA5-95,75
