file_urls,time
https://www.saintmarysreno.com/News/2017/July.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2015/January.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2016/May.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2017/May.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2017/February.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2017/December.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2017.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2015/June.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2016/October.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2017/October.aspx,06 11 2019 16:13:57
https://www.saintmarysreno.com/News/2018/June.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2017/August.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2017/June.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018/July.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018/February.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018/September.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018/April.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018/November.aspx,06 11 2019 16:13:58
https://www.saintmarysreno.com/News/2018.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/August.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/January.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2019/May.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2017/November/Saint-Marys-Receives-25-Awards-by-Healthgrades-I.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/October.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2017/November.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/January/Urgent-Care-Check-in-System-Streamlines-Patient-.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/February/Little-Hats-Big-Hearts-raises-awareness-for-CHD-.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/February/Saint-Marys-offers-lifestyle-challenge-for-cance.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2019/April.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/April/SAINT-MARYS-RANKED-AN-A-FOR-THE-FOURTH-TIME-IN-A.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/May/Local-NICUs-Use-Innovative-Technologies-and-Trea.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/May/Aces-to-Host-Home-Run-For-Life-Ceremony-May-11.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/June/Aces-to-Host-Home-Run-for-Life-Ceremony-June-15.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/July/ASK-THE-DOC-WOUND-CARE.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/August/ASK-THE-DOCTOR-BACK-TO-SCHOOL.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2018/May.aspx,06 11 2019 16:13:59
https://www.saintmarysreno.com/News/2019/January.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2018/October/ST-MARYS-BEHAVIORAL-HEATH-UNIT.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2018/November/How-to-recognize-the-quality-of-a-hospital.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/January/Lucy-is-first-baby-born-in-2019-at-St-Marys-Regi.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/January/NEW-HOSPITAL-PRICES-LAW.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/February/Is-it-good-or-bad-patients-self-diagnose-medical.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/February/St-Marys-named-one-of-best-250-hospitals-in-US.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2018/September/ASK-THE-DOCTOR-SUICIDE-PREVENTION.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2018/October/ASK-THE-DOCTOR-REDUCING-OPIOIDS-AFTER-SURGERY.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/February/HEALTH-WATCH-ST-MARYS-HEALTHGRADES-AWARD.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News.aspx?pageid=6,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2019/February/Local-medical-center-named-one-of-Americas-250-B.aspx,06 11 2019 16:14:00
https://www.saintmarysreno.com/News/2017/December/Saint-Marys-earns-Top-General-Hospital-by-The-Le.aspx,06 11 2019 16:14:01
https://www.saintmarysreno.com/News.aspx?pageid=5,06 11 2019 16:14:01
https://www.saintmarysreno.com/News.aspx?pageid=3,06 11 2019 16:14:01
https://www.saintmarysreno.com/News.aspx?pageid=1,06 11 2019 16:14:01
https://www.saintmarysreno.com/About-Us/Leadership/Deborah-Day.aspx,06 11 2019 16:14:01
https://www.saintmarysreno.com/About-Us/Leadership/Jennifer-Wilson.aspx,06 11 2019 16:14:01
https://www.saintmarysreno.com/About-Us/Leadership/Magda-Martinez.aspx,06 11 2019 16:14:01
https://www.saintmarysreno.com/News.aspx?pageid=2,06 11 2019 16:14:02
https://www.saintmarysreno.com/About-Us/Leadership/Barbara-Smith-Campbell.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/About-Us/Leadership/Shibu-Skaria.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/News/2018/October/St-Marys-Regional-Medical-Center.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/About-Us/Leadership/Katie-Grimm.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/News.aspx?pageid=4,06 11 2019 16:14:02
https://www.saintmarysreno.com/About-Us/Leadership/Barbara-Curti.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/About-Us/About-Saint-Marys-Health-Network.aspx,06 11 2019 16:14:02
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=14,06 11 2019 16:14:03
https://www.saintmarysreno.com/Refer-a-Friend.aspx?Page=%2fNews.aspx,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=13,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=116,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=116,06 11 2019 16:14:03
https://www.saintmarysreno.com/About-Us/Leadership/Frank-Gallagher.aspx,06 11 2019 16:14:03
https://www.saintmarysreno.com/News/2019/February.aspx,06 11 2019 16:14:03
https://www.saintmarysreno.com/About-Us/Leadership/Bruce-Farringer.aspx,06 11 2019 16:14:03
https://www.saintmarysreno.com/About-Us/Leadership.aspx,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=13,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=15,06 11 2019 16:14:03
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=15&EventDate=3936,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=14,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=115,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=15&EventDate=3892,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=143,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=15&EventDate=3950,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=86,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Signup.aspx?Event=15&EventDate=3919,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=115,06 11 2019 16:14:04
https://www.saintmarysreno.com/News/2019/April/APRIL-IS-MOVE-MORE-MONTH-.aspx,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Log-In.aspx?ReturnUrl=%2fEvents-Calendar%2fEvent-Details.aspx?Event=15,06 11 2019 16:14:04
https://www.saintmarysreno.com/News/2019/April/How-to-fit-more-physical-activity-into-your-day.aspx,06 11 2019 16:14:04
https://www.saintmarysreno.com/Our-Services/Cardiovascular.aspx,06 11 2019 16:14:04
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=15,06 11 2019 16:14:04
https://www.saintmarysreno.com/documents/SMRMC-DRG.csv,06 11 2019 16:14:04
https://www.saintmarysreno.com/Refer-a-Friend.aspx?Page=%2fPatients-Visitors%2fBilling-Insurance-Information.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/documents/SMRMC-CDM.csv,06 11 2019 16:14:05
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=9,06 11 2019 16:14:05
https://www.saintmarysreno.com/Patients-Visitors/My-Chart-Patient-Portal.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/Refer-a-Friend.aspx?Page=%2fEvents-Calendar%2fEvent-Details.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/Events-Calendar/Event-Details.aspx?Event=16,06 11 2019 16:14:05
https://www.saintmarysreno.com/Site-Map.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/News.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/Our-Services/Cancer-Oncology.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/News/2019/May/Healing-from-the-inside-out-with-hyperbaric-oxyg.aspx,06 11 2019 16:14:05
https://www.saintmarysreno.com/Events-Calendar.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Contact-Us.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Search-for-a-Provider.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Patients-Visitors/Medical-Records.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Patients-Visitors.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Our-Services.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Our-Services/Urgent-Care.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Website-Accessibility.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Patients-Visitors/Billing-Insurance-Information.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/About-Us/Leadership/Helen-Lidholm.aspx,06 11 2019 16:14:06
https://www.saintmarysreno.com/Provider-Recruitment.aspx,06 11 2019 16:14:06
